District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
East,Kono,Nimikoro,Bandafafeh,Motema,Hand Dug Well,8.61058427,-11.02555906,423,azkbrm0f,https://akvoflow-110.s3.amazonaws.com/images/ffd61274-fc70-41e1-9fee-af353f551884.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,6:I don't know,Yes,3:Damaged Pump,Seasonal,3,1:Yes,,,,,2000,UNICEF,,1:Community,OTHER:Community,2:No,,No,,60,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Koidu City,,Gbense Sinnah town,hand dug well,8.65573825,-10.96820467,422,b1mzvpv6,https://akvoflow-110.s3.amazonaws.com/images/85f9fd0b-0169-464b-bfcc-394c45f29fe1.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,2:Yes – Functional (but not in use),,2:Less than a week,No,9:No Damages,Seasonal,60,1:Yes,,1:No payment – its free,"1:Good, practically always",,2012,UNICEF,no,1:Community,2:Other community group,2:No,,No,,60,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,nyamdu,Bore hole,8.59862645,-11.07969662,419,az0jp6x8,https://akvoflow-110.s3.amazonaws.com/images/0e6a0ce6-9ea9-44be-a9ec-1895ded9a512.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,6:I don't know,No,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,Peace Wind japan,,1:Community,2:Other community group,2:No,,No,,60,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Banyafeh,gbukuma,hand dug well,8.72955531,-10.90220531,459,b512xl0e,https://akvoflow-110.s3.amazonaws.com/images/3984384c-4c35-4257-9c70-2206f893006e.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,Unkown,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2005,World Vision,not applicable,1:Community,2:Other community group,1:Yes,1:Yes,Yes,1:Yes,60,Yes,Yes,Yes,No,Don't know,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Kpeje West,Kpeje Foiya,Moyamba,Peyama Well 4,8.1594139,-10.85231006,209.4,aeu69oob,https://akvoflow-110.s3.amazonaws.com/images/3a8b77c3-3b1f-4f7a-8b70-7f72cc2c28ea.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2003,,Non,8:Private Individual,3:Privat owner,2:No,,,,0,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Gorama Kono,Selokoma,Tokpumbu,Hand Dug Well,8.41051022,-11.09911009,366,aqdg46kv,https://akvoflow-110.s3.amazonaws.com/images/0998c958-5148-4022-9d09-c66985bd4de2.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,2:Yes – Functional (but not in use),,4:Over a month,Yes,3:Damaged Pump,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",,2004,IRC,,1:Community,9:Local council,1:Yes,1:Yes,Yes,1:Yes,120,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Bandafafeh,Motema,Hand Dug Well,8.61106023,-11.02352875,438,azl4cf17,https://akvoflow-110.s3.amazonaws.com/images/1b45b83a-9c36-44ec-9c1b-567b39132c51.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Private,,1:Community,OTHER:Community,2:No,,No,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Bandafafeh,Motema,Bore hole,8.61259891,-11.01974045,420,aznnfqk5,https://akvoflow-110.s3.amazonaws.com/images/fda4b1a9-2d5d-4137-8e54-ee06bc2790f3.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1995,Water Aid,,1:Community,10:NGO,2:No,,No,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Gbane Kandor,Yanbidu,Kunteh Village,R.C.Primary School Kunteh,8.63300635,-10.54097662,347,b0lelcjl,https://akvoflow-110.s3.amazonaws.com/images/063598d1-3ad5-4fe4-a470-c0bab4ab4344.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,No,3:Damaged Pump|OTHER:No Fance,Seasonal,1,1:Yes,,,,,2013,Religious Group,Community People,5:School,2:Other community group,1:Yes,2:No,No,,260,Yes,Yes,Yes,No,Yes,Yes,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Malema,Njagbla,Njeihun 2,community spring,7.90393987,-10.75039634,276,a33nncxb,https://akvoflow-110.s3.amazonaws.com/images/cb3b4ebb-8145-4944-9f8e-3a1b9240f801.jpg,1:Protected spring,,,,,,3:Yes - But damaged,,4:Over a month,,1:Damaged Well|2:Damaged Apron|3:Damaged Pump|6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2003,EU,non,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,89,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Teng,Torli,Nyordu,AOG Primary School Pump,8.466861666666667,-10.333943333333334,431.7,asyn1mi3,https://akvoflow-110.s3.amazonaws.com/images/5cae4a42-dd1c-4384-a3b0-47e7af77b7ca.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,2:Yes – Functional (but not in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,2:No,No mandate  for it use has been given,1:No payment – its free,"1:Good, practically always",,2016,Save the Children,School  Management  Committee,5:School,6:School,1:Yes,1:Yes,No,,120,Yes,No,Yes,No,No,,2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Gaura,Kokoru,Perrie,Kabala Water Point,7.659772292720312,-11.077507548485562,231.8,9rvuzt9z,https://akvoflow-110.s3.amazonaws.com/images/19e5bcce-e35e-4883-9dc4-06ca7c0bfb28.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1988,Water Aid,GOAL,1:Community,OTHER:Community,2:No,,Yes,1:Yes,180,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Gaura,Sandaru,Nydehun,Hand pump,7.7529553743079305,-11.014918209984899,239.5,9w5yovlx,https://akvoflow-110.s3.amazonaws.com/images/350df808-bbe4-4442-9be8-e64f567c2173.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,3:Yes - But damaged,,5:More than a year,Yes,3:Damaged Pump,Seasonal,6,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Cord,cord,1:Community,1:WASH management committee,1:Yes,2:No,Yes,1:Yes,60,Don't know,,,,,,5:The toilet smells bad,1:Water is available,5:Water kettle/cooler,5:None
East,Kenema,Lower Bambara,Nyawa,Saama,Saama community pump,8.481229981407523,-13.249176191166043,20.3,atme0por,https://akvoflow-110.s3.amazonaws.com/images/881f8cf7-6f61-4b6b-acd6-72c92f247587.jpg,OTHER:,,,,,,1:Yes – Functional (and in use),,,,,Seasonal,4,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2015,,I iFAD,1:Community,1:WASH management committee,1:Yes,1:Yes,,,5,Yes,Yes,Yes,Yes,Yes,Yes,,,,
East,Kono,,,Kocheo,Kocheo school pump,8.90737629,-10.91243368,466,bd75vk3o,https://akvoflow-110.s3.amazonaws.com/images/514b3219-3446-4d0b-9a70-6f0aae40269c.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,5:More than a year,No,2:Damaged Apron|6:Damaged Concrete,Seasonal,1,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2001,,,5:School,6:School,1:Yes,1:Yes,No,,20,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper),2:Water is not available,1:No device present,5:None
East,Kailahun,Upper Bambara,Bambara,Pendembu,Pendembu,8.10815478,-10.69157876,233.5,achedoir,https://akvoflow-110.s3.amazonaws.com/images/056ffe28-677d-4b43-be39-249b8fe8c299.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2007,Other,Other,5:School,6:School,1:Yes,1:Yes,Yes,2:No,20,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
East,Kono,Gbense,Moindekor,Sahr Lebbie Street,Hand Dug Well,8.64324301,-10.97129397,413,b12c9bbk,https://akvoflow-110.s3.amazonaws.com/images/67dd81c2-589d-4177-94bd-ab0ebeeebc55.jpg,2:Protected dug well,2:Submersible pump,,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,Private,,8:Private Individual,3:Privat owner,3:Unknown,,No,,10,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
East,Kailahun,Kpeje West,Kpindima,Jokibu,Jokibu Well 1,8.14068945,-10.81816841,234.4,adz74sd1,https://akvoflow-110.s3.amazonaws.com/images/1f8c6158-4a8b-4711-a564-a0a19568f3ff.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,3:Over a week,No,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2001,Other,GTZ,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,120,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Nyandeyama,nyandeyama,manzola compound water point,7.867711068744923,-11.201678079320901,202.5,a1fr7fbk,https://akvoflow-110.s3.amazonaws.com/images/2b7d8190-2da7-470b-9909-921794a9eaf6.jpg,7:Piped water into dwelling/plot/yard,,,One,,,1:Yes – Functional (and in use),,3:Over a week,,5:Damaged Tap|6:Damaged Concrete,Seasonal,1,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2012,SALWACO,,8:Private Individual,3:Privat owner,2:No,,No,,60,Yes,Yes,Yes,No,Yes,Yes,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Kpeje West,Kpeje Foiya,Sajela,Sajela Well 1,8.18519141,-10.8468113,234.3,ag0t565w,https://akvoflow-110.s3.amazonaws.com/images/b1551f50-6df8-43cc-bd3c-9fc6f7df2a95.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1998,OXFAM,OXFAM,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,120,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Banyafeh,Kwidadu,hand dug well,8.71492255,-10.94674183,425,b4cvwfbv,https://akvoflow-110.s3.amazonaws.com/images/cd007345-518c-4a13-9224-3a8993e8756b.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,ICRC,,1:Community,2:Other community group,2:No,,No,,120,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kenema,Koya,Koya Gbundohun,koya,catehun water point,7.850124589696439,-11.143336754354076,134.7,a0mnxxs9,https://akvoflow-110.s3.amazonaws.com/images/121c4475-ff56-4206-855c-a1148b277b7f.jpg,2:Protected dug well,1:Hand pump,1:Afridev,,2:No,,4:No - Broken down,4:Over a year ago,6:I don't know,No,1:Damaged Well,Dry always / Never water,,1:Yes,,,,,2011,Water Aid,dont know,1:Community,2:Other community group,2:No,,Yes,2:No,240,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Gaura,Sandaru,Sandaru,Gravity water supply,7.770319450646639,-11.040304396301508,205.4,9wyo9dz7,https://akvoflow-110.s3.amazonaws.com/images/34cc03a7-c812-4100-91d6-427e5c85c1cd.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,6:I don't know,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1988,SALWACO,goal,1:Community,12:Uknown,2:No,,No,,50,Don't know,,,,,,5:The toilet smells bad,1:Water is available,5:Water kettle/cooler,5:None
East,Kailahun,Yawei,Kuivawa  Njawoma,Peyama,Peyama water point,8.35592549,-10.86036539,272.4,anv5ytdn,https://akvoflow-110.s3.amazonaws.com/images/1fe75f2d-eda3-4a21-91bf-61493cf1d74d.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,4:India Mark,1,,,4:No - Broken down,4:Over a year ago,5:More than a year,,1:Damaged Well|3:Damaged Pump|4:Damaged Pipe,Dry always / Never water,,2:No,No water available,,,,2010,OXFAM,EC,1:Community,1:WASH management committee,1:Yes,2:No,Yes,2:No,168,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Gbongre,Baiima,Baiima community,8.02984272,-10.76781068,224.1,a8vw06u6,https://akvoflow-110.s3.amazonaws.com/images/f0e72fab-9d45-4aef-90e1-ce96420eddc0.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,4:Over a year ago,4:Over a month,,4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,2,1:Yes,,,,,1987,SALWACO,Non,1:Community,2:Other community group,1:Yes,1:Yes,No,,90,No,,,,,,5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
East,Kailahun,Kpeje West,Kpeje Foiya,Sajela,Well2 Sajela,8.1841521,-10.84625941,226.5,afz3838u,https://akvoflow-110.s3.amazonaws.com/images/9cd2edc5-04db-42ec-9505-2a95ec3c1bda.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Seasonal,1,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,Other,IITA,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,120,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Foukor,public Stand post,8.58079185,-11.06178136,440,ay725b6h,https://akvoflow-110.s3.amazonaws.com/images/dda67e74-d1af-4200-b0a1-c98dd5014ece.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,one,,,4:No - Broken down,4:Over a year ago,5:More than a year,,5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,2003,World Vision,,1:Community,2:Other community group,2:No,,No,,10,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Penguia,Bulima,Njala,Kotuya,8.29295293,-10.70128126,240.6,akz0w7us,https://akvoflow-110.s3.amazonaws.com/images/23bb1bb1-f41a-46d3-996a-da927c7a6eb0.jpg,9:Unprotected dug well,5:Gravity,,,1:Yes,3,1:Yes – Functional (and in use),,1:Water point has never broken down,No,OTHER:Infected with  bactria,Seasonal,3,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",1930,,,1:Community,OTHER:Community,1:Yes,1:Yes,,,2000,Yes,No,No,,No,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper),2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Bandafafeh,yengema,public Stand post,8.62231932,-11.04674536,424,b03q52rn,https://akvoflow-110.s3.amazonaws.com/images/49d1fc84-dd07-4f31-9715-b66513517dba.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,4:Over a year ago,5:More than a year,,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,1992,Religious Group,,1:Community,OTHER:mosque,2:No,,No,,60,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Kama,Kama Toh,Jaah,Jaah waterpoint,8.35769537,-10.4154741,437,any3cg0q,https://akvoflow-110.s3.amazonaws.com/images/dd4ffa75-73ee-4f66-87c2-5c4d96f8c29e.jpg,12:Surface water (lake/river/stream),,,,,,1:Yes – Functional (and in use),,,,,Seasonal,4,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,1930,,0,1:Community,2:Other community group,2:No,,,,0,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Kama,Kama Toh,Sepadu,Sepadu waterpoint,8.39876329,-10.435657,377,apu0jpno,https://akvoflow-110.s3.amazonaws.com/images/9644efa1-f6d1-4a4e-b8d6-42ca997409f1.jpg,2:Protected dug well,1:Hand pump,5:Inkar,,2:No,,4:No - Broken down,2:Within the last month,4:Over a month,No,2:Damaged Apron|4:Damaged Pipe,Always water,,1:Yes,,,,,2012,WHH/ German Agro Action,Community,1:Community,2:Other community group,2:No,,Unknown,,80,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Lei,Tingi-Kor,Koima,Koima  water  pomp,8.84440451,-10.77540012,485,bab0syqy,https://akvoflow-110.s3.amazonaws.com/images/164a0441-f68e-435b-875b-9aa66095808b.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,6:Damaged Concrete,Always water,,1:Yes,,5:Only after system breakdown,"1:Good, practically always",1:Crystal clear,2011,World Vision,World  vision,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,1440,Yes,No,Yes,No,No,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Malema,Upper Sami,Jojoima,Jojoima water point,7.87823613,-10.78995335,239.7,a1x5jcjf,https://akvoflow-110.s3.amazonaws.com/images/0a6bbe28-4776-44d9-b93f-700a3e576f71.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,3:Over a week,,9:No Damages,Seasonal,1,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1972,Government,Water aid,1:Community,2:Other community group,2:No,,No,,30,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Jaiama Nimikoro,Public Stand Post,8.54146207,-11.0913689,433,awe0jh6p,https://akvoflow-110.s3.amazonaws.com/images/5fafe23b-1828-46b3-9f09-5cf9a7916177.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,4:Over a year ago,4:Over a month,,4:Damaged Pipe|5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,1984,Water Aid,,1:Community,11:No management,2:No,,No,,30,Don't know,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
