District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,During Town,public Stand pipe,8.25248057,-13.08296493,73,aj43fh1p,https://akvoflow-110.s3.amazonaws.com/images/2b32903d-1a8f-4917-b9ef-352fa8e4156f.jpg,11:Dam/pan (runoff harvesting),,,,,,4:No - Broken down,4:Over a year ago,5:More than a year,,5:Damaged Tap,Seasonal,18,1:Yes,,,,,2013,Government,NACSA,1:Community,9:Local council,1:Yes,1:Yes,Yes,2:No,120,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,During town,Public tap,8.24705831,-13.0842725,76.5,aiv453kq,https://akvoflow-110.s3.amazonaws.com/images/bed37ac5-2fde-4018-a141-dcce9dcb4cb4.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,8,,,4:No - Broken down,4:Over a year ago,5:More than a year,,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap,Seasonal,3,1:Yes,,,,,2013,Government,SALWACO,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,3,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,York,York,tap,8.29007025,-13.18374459,59.6,aku9fwsd,https://akvoflow-110.s3.amazonaws.com/images/c9286bb7-8445-4eb1-819d-0700ea2948f4.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,2,,,1:Yes – Functional (and in use),,6:I don't know,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,CONCERN,Corcern,6:Health Facility,7:Health Facility,2:No,,No,,2,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad|6:Toilet looks good,1:Water is available,2:Tap,1:Bar soap
West ,Western Rural ,Mountain Rural,Regent,Regent,7 Gloucester Road Regent,8.43581747,-13.21830899,409,arjafbfb,https://akvoflow-110.s3.amazonaws.com/images/7a4c9e5d-d2e5-415a-9f96-da423464fce5.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Seasonal,3,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2010,Private,,8:Private Individual,3:Privat owner,2:No,,No,,45,Don't know,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,tombo community,tombo village,8.21804171,-13.09697463,57,ahj4ylqx,https://akvoflow-110.s3.amazonaws.com/images/a6f102d5-8497-4e78-ac5a-47b8c13bd027.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,5:More than a year,,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2009,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,2:No,50,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,During Town,Stand pipe,8.25349486,-13.08353113,66.9,aj5rk95f,https://akvoflow-110.s3.amazonaws.com/images/a785740b-fe4f-4e90-bafc-c7e127a41a8a.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,3,,,4:No - Broken down,4:Over a year ago,5:More than a year,,3:Damaged Pump,Seasonal,3,1:Yes,,,,,2013,Government,SALWACO,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,5,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,Central II,Sanders Brook,Sanders broook,ten,8.47943896,-13.23682858,95,atjfg4b4,https://akvoflow-110.s3.amazonaws.com/images/db809b4c-9a77-4829-8fe5-aabbb4fa6ac0.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),OTHER:particle,1999,Private,GVWC,8:Private Individual,3:Privat owner,2:No,,No,,40,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Urban,Central II,Sanders Brook,Sanders brook,eight,8.47981542,-13.23694852,88,atk22lap,https://akvoflow-110.s3.amazonaws.com/images/9583e724-985f-4b74-a7c8-fbac4712db66.jpg,7:Piped water into dwelling/plot/yard,,,seven,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,5:Damaged Tap|6:Damaged Concrete,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,1986,Private,GVWC,8:Private Individual,3:Privat owner,2:No,,Yes,999:Don't know,35,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Urban,East II,Foulah Town,Fourlah,Two,8.482465,-13.22441772,163,atofugic,https://akvoflow-110.s3.amazonaws.com/images/52c5267b-7fd1-4596-8417-e0fc78872754.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,5:More than a year,,2:Damaged Apron|4:Damaged Pipe|6:Damaged Concrete,Seasonal,5,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2010,Community,GVWC,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,60,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,West III,,Murray Town,Norman,8.48906754,-13.26026766,41,atzcsk1m,https://akvoflow-110.s3.amazonaws.com/images/74076cd0-4a7d-4d8c-9d12-93996dac1bd6.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,6:I don't know,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2013,GVWC,,8:Private Individual,3:Privat owner,2:No,,No,,45,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Matimdi,Matindi,8.297310969416596,-13.064937356957376,67.6,al68hpuh,https://akvoflow-110.s3.amazonaws.com/images/9cfda0a4-0beb-4c98-8df7-d20c645681b6.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,2:Yes – Functional (but not in use),,4:Over a month,No,OTHER:Chain broken,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",,2010,Government,MAFFS,1:Community,OTHER:Community,2:No,,No,,120,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Lumley,Lumley,Street tap,8.45694011,-13.27051936,52,asi8g929,https://akvoflow-110.s3.amazonaws.com/images/79806121-0983-4b92-8df4-4bdf86da76d3.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,2,,,5:No - Still under construction,,1:Water point has never broken down,,9:No Damages,Dry always / Never water,,2:No,Still under construction,,,,2016,Community,,1:Community,2:Other community group,2:No,,No,,15,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural, Gbendembu,Gbendembu,Coomber lane,8.438754999999999,-13.277763333333333,-8.9,aro5grqh,https://akvoflow-110.s3.amazonaws.com/images/1806cabf-524b-491e-a407-e4f77735e3cd.jpg,6:Public tap/standpipe (stand-alone or water kiosk,3:Surface pump,5:Inkar,one,,,3:Yes - But damaged,,4:Over a month,,4:Damaged Pipe,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Community,Community,1:Community,2:Other community group,3:Unknown,,Unknown,,5,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,West I,Ascension Town,Stadium,Stadium peach water point,8.480363645153194,-13.248709068672456,98.7,atkytfnr,https://akvoflow-110.s3.amazonaws.com/images/7ff25f27-d088-4565-916a-519f21c45aaf.jpg,1:Protected spring,,,,,,1:Yes – Functional (and in use),,6:I don't know,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1992,SALWACO,Whh,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,5,No,,,,,,,,,
West ,Western Urban,West III,Murray Town,Murray Town,mt 6,8.48949641,-13.26160666,15,au02e72g,https://akvoflow-110.s3.amazonaws.com/images/96474788-19be-4b43-b9e4-fafa655b4ce4.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,6:I don't know,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2009,Private,,8:Private Individual,3:Privat owner,2:No,,No,,50,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,Central I,Susan' s Bay,Susan Bay,two,8.48906396,-13.2289686,63,atzcsjsx,https://akvoflow-110.s3.amazonaws.com/images/7b2a3668-2c9f-476b-a52b-8d99880dd98b.jpg,7:Piped water into dwelling/plot/yard,,,onc,,,1:Yes – Functional (and in use),,4:Over a month,,6:Damaged Concrete,Dry always / Never water,,1:Yes,,"3:Yes, Metered (LE/m3)",3:Insufficient (> 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2013,Private,GVWC,8:Private Individual,3:Privat owner,1:Yes,2:No,No,,10,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West I,Kingtom,Kingtom,eleven,8.48698965,-13.24228651,60,atvwye2u,https://akvoflow-110.s3.amazonaws.com/images/5f73924b-df3b-47ef-b5cb-b8246c993474.jpg,7:Piped water into dwelling/plot/yard,,,eleven,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,2:No,water particle,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),1:Crystal clear,1996,Private,GVWC,8:Private Individual,3:Privat owner,2:No,,No,,50,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Tombo,Public tap,8.21438579,-13.09649813,30.5,ahd31yc4,https://akvoflow-110.s3.amazonaws.com/images/5df823da-3e0a-42cd-8efa-8a3b1612c60d.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,7,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,1:Damaged Well,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2005,Government,Private,8:Private Individual,1:WASH management committee,1:Yes,2:No,Unknown,,2,No,,,,,,1:Visible faecal residues around the drop hole or basin,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Congo Water II,Congo Water,public tapstand,8.45072435,-13.16814448,41,as7y4m01,https://akvoflow-110.s3.amazonaws.com/images/c31ad260-0fa1-4cd6-be8c-ddfc3aca854e.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,2,,,1:Yes – Functional (and in use),,5:More than a year,,2:Damaged Apron|6:Damaged Concrete,Seasonal,4,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),OTHER:impure,2013,GVWC,Indian Company,1:Community,OTHER:few area people,2:No,,No,,90,Don't know,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Old Warf,old warf,Donbalor compound water point,8.444292685157198,-13.15747176437746,80.4,arxbavxy,https://akvoflow-110.s3.amazonaws.com/images/185b0f84-b995-4ac0-806a-68396b956167.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,6:Damaged Concrete|OTHER:no fence,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2008,,private,8:Private Individual,3:Privat owner,2:No,,,,10,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
West ,Western Urban,West II,Brookfields-Red Pu,BROOKFIELDS RED PU,STAND PIPE IN YARD,8.47296571,-13.2434286,108,at8q8nyq,https://akvoflow-110.s3.amazonaws.com/images/cb82e65a-2136-4073-8a24-8d0fdcd78115.jpg,7:Piped water into dwelling/plot/yard,,,1,,,3:Yes - But damaged,,5:More than a year,,4:Damaged Pipe,Dry always / Never water,,1:Yes,,"3:Yes, Metered (LE/m3)",2:Reasonable (< 7 days per month no supply),1:Crystal clear,1999,GVWC,SELF,3:GUMA,3:Privat owner,2:No,,No,,120,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,3:Liquid soap
West ,Western Urban,East III,Congo Water II,congo water,public tapstand,8.45015631,-13.17035552,5,as706wjb,https://akvoflow-110.s3.amazonaws.com/images/de5580c3-1a4b-4778-9b49-f2376f3de953.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,2,,,3:Yes - But damaged,,5:More than a year,,2:Damaged Apron|3:Damaged Pump|6:Damaged Concrete,Seasonal,7,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,GVWC,indian company,1:Community,OTHER:community,2:No,,No,,60,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West,,,,Murray Town,Oloshoro,8.48884136,-13.26100572,50,atyzp0qq,https://akvoflow-110.s3.amazonaws.com/images/9371c384-bf05-4f7a-8b72-efa61327d70d.jpg,8:Unprotected spring,,,no tap,,,1:Yes – Functional (and in use),,6:I don't know,No,,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1992,Community,,1:Community,2:Other community group,2:No,,,,0,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,1:Water is available,1:No device present,5:None
West ,Western Urban,West III,,Cockle Bay/Collegiate,1 A Byrne Lane,8.48623953,-13.27127823,71,atuoavxk,https://akvoflow-110.s3.amazonaws.com/images/be8ebc7e-471b-478d-ada5-b9f3c11e9d8a.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,6:I don't know,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,1967,GVWC,,8:Private Individual,3:Privat owner,2:No,,No,,35,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Deep Eye Water/Devil Hole,Deep eye water,UN drive,8.357276343740523,-13.072917172685266,54.9,anxect49,https://akvoflow-110.s3.amazonaws.com/images/bfa48dd7-26f6-4f87-9bf4-27709a900137.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,3:Within the year,5:More than a year,Yes,3:Damaged Pump|4:Damaged Pipe,Always water,,1:Yes,,,,,2015,Private,private,8:Private Individual,3:Privat owner,2:No,,No,,180,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Lowcost Housing,old locost junction,old locost junction,8.469050244994168,-13.186850500167415,100.5,at29g5zw,https://akvoflow-110.s3.amazonaws.com/images/8aefcf0d-99dc-440f-b22e-99556020b0b9.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,one,,,1:Yes – Functional (and in use),,2:Less than a week,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2015,World Bank,unicef,2:NGO,2:Other community group,3:Unknown,,Unknown,,30,Yes,No,Don't know,,Don't know,,6:Toilet looks good,1:Water is available,1:No device present,5:None
West ,Western Urban,East III,Mayenkineh,Mayenkineh,79 Main motto road water point,8.430816426477753,-13.159044394183125,-105.8,arb0qkhy,https://akvoflow-110.s3.amazonaws.com/images/83428e33-04a3-431b-9cf5-9833b2dd469e.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2004,,Private,8:Private Individual,3:Privat owner,2:No,,,,10,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Bassah town,Bassah waterpoint,8.323187638220755,-13.06515726773474,58,amd0q3tn,https://akvoflow-110.s3.amazonaws.com/images/1e46935d-02ef-4e11-a459-bba02ce0baf0.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,Government,Community,1:Community,OTHER:Community,1:Yes,1:Yes,Yes,1:Yes,180,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,West I,Kingtom,Kingtom,fourteen,8.48745774,-13.24211344,52,atwoxrid,https://akvoflow-110.s3.amazonaws.com/images/8fec09e3-8df7-454e-8102-6485bb188afa.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,6:Damaged Concrete,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2011,Private,GVWC,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,60,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,West II,Brookfields-Congo,Brookfields,Stadium,8.47977413,-13.24990091,72,atjzouz7,https://akvoflow-110.s3.amazonaws.com/images/98c141f1-814d-4d9c-b037-511cb66ed974.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,18,1:Yes – Functional (and in use),,2:Less than a week,Yes,2:Damaged Apron|4:Damaged Pipe|OTHER:Headwall,Seasonal,3,1:Yes,,"2:Yes, Per jerrican 20L",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2010,Community,not applicable,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,30,Yes,Yes,Yes,Yes,Yes,Yes,,,,
West ,Western Rural ,York Rural,Sattia/Tombo,krio town Tombo,krio town water points eleven,8.22120298569591,-13.098437450003908,64.9,ahod3kx4,https://akvoflow-110.s3.amazonaws.com/images/a92e7281-60e4-4234-a38c-3ffbee9642e8.jpg,6:Public tap/standpipe (stand-alone or water kiosk,"7:Hand manual (e.g. rope pump, rope & bucket)",,One,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,OTHER:needs cleaning,Dry always / Never water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,2:No,60,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,Tombo looking town water points twenty five,8.21811121272296,-13.0985262436303,29.3,ahj94mzt,https://akvoflow-110.s3.amazonaws.com/images/7f9e8d92-df9b-494a-9565-aad741ec0c72.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,2:Less than a week,,2:Damaged Apron|6:Damaged Concrete,Dry always / Never water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2008,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,45,No,,,,,,6:Toilet looks good,1:Water is available,1:No device present,5:None
